"Inst Time","Flow (gpm)"
10/03/2018 02:25 PM,0
10/03/2018 02:30 PM,0
10/03/2018 02:35 PM,0
10/03/2018 02:40 PM,0
10/03/2018 02:45 PM,0
10/03/2018 02:50 PM,0
10/03/2018 02:55 PM,0
10/03/2018 03:00 PM,0
10/03/2018 03:05 PM,0
10/03/2018 03:10 PM,0
10/03/2018 03:15 PM,0
10/03/2018 03:20 PM,0
10/03/2018 03:25 PM,0
10/03/2018 03:30 PM,0
10/03/2018 03:35 PM,0
10/03/2018 03:40 PM,0
10/03/2018 03:45 PM,0
10/03/2018 03:50 PM,0
10/03/2018 03:55 PM,0
10/03/2018 04:00 PM,0
10/03/2018 04:05 PM,0
10/03/2018 04:10 PM,0
10/03/2018 04:15 PM,0
10/03/2018 04:20 PM,0
10/03/2018 04:25 PM,0
10/03/2018 04:30 PM,0
10/03/2018 04:35 PM,0
10/03/2018 04:40 PM,0
10/03/2018 04:45 PM,0
10/03/2018 04:50 PM,0
10/03/2018 04:55 PM,0
10/03/2018 05:00 PM,0
10/03/2018 05:05 PM,0
10/03/2018 05:10 PM,0
10/03/2018 05:15 PM,0
10/03/2018 05:20 PM,0
10/03/2018 05:25 PM,0
10/03/2018 05:30 PM,0
10/03/2018 05:35 PM,0
10/03/2018 05:40 PM,0
10/03/2018 05:45 PM,0
10/03/2018 05:50 PM,0
10/03/2018 05:55 PM,0
10/03/2018 06:00 PM,0
10/03/2018 06:05 PM,0
10/03/2018 06:10 PM,0
10/03/2018 06:15 PM,0
10/03/2018 06:20 PM,0
10/03/2018 06:25 PM,0
10/03/2018 06:30 PM,0
10/03/2018 06:35 PM,0
10/03/2018 06:40 PM,0
10/03/2018 06:45 PM,0
10/03/2018 06:50 PM,0
10/03/2018 06:55 PM,0
10/03/2018 07:00 PM,0
10/03/2018 07:05 PM,0
10/03/2018 07:10 PM,0
10/03/2018 07:15 PM,0
10/03/2018 07:20 PM,0
10/03/2018 07:25 PM,0
10/03/2018 07:30 PM,0
10/03/2018 07:35 PM,0
10/03/2018 07:40 PM,0
10/03/2018 07:45 PM,0
10/03/2018 07:50 PM,0
10/03/2018 07:55 PM,0
10/03/2018 08:00 PM,0
10/03/2018 08:05 PM,0
10/03/2018 08:10 PM,0
10/03/2018 08:15 PM,0
10/03/2018 08:20 PM,0
10/03/2018 08:25 PM,0
10/03/2018 08:30 PM,0
10/03/2018 08:35 PM,0
10/03/2018 08:40 PM,0
10/03/2018 08:45 PM,0
10/03/2018 08:50 PM,0
10/03/2018 08:55 PM,0
10/03/2018 09:00 PM,0
10/03/2018 09:05 PM,0
10/03/2018 09:10 PM,0
10/03/2018 09:15 PM,0
10/03/2018 09:20 PM,0
10/03/2018 09:25 PM,0
10/03/2018 09:30 PM,0
10/03/2018 09:35 PM,0
10/03/2018 09:40 PM,0
10/03/2018 09:45 PM,0
10/03/2018 09:50 PM,0
10/03/2018 09:55 PM,0
10/03/2018 10:00 PM,0
10/03/2018 10:05 PM,0
10/03/2018 10:10 PM,0
10/03/2018 10:15 PM,0
10/03/2018 10:20 PM,0
10/03/2018 10:25 PM,0
10/03/2018 10:30 PM,0
10/03/2018 10:35 PM,0
10/03/2018 10:40 PM,0
10/03/2018 10:45 PM,0
10/03/2018 10:50 PM,0
10/03/2018 10:55 PM,0
10/03/2018 11:00 PM,0
10/03/2018 11:05 PM,0
10/03/2018 11:10 PM,0
10/03/2018 11:15 PM,0
10/03/2018 11:20 PM,0
10/03/2018 11:25 PM,0
10/03/2018 11:30 PM,0
10/03/2018 11:35 PM,0
10/03/2018 11:40 PM,0
10/03/2018 11:45 PM,0
10/03/2018 11:50 PM,0
10/03/2018 11:55 PM,0
10/04/2018 12:00 AM,0
10/04/2018 12:05 AM,0
10/04/2018 12:10 AM,0
10/04/2018 12:15 AM,0
10/04/2018 12:20 AM,0
10/04/2018 12:25 AM,0
10/04/2018 12:30 AM,0
10/04/2018 12:35 AM,0
10/04/2018 12:40 AM,0
10/04/2018 12:45 AM,0
10/04/2018 12:50 AM,0
10/04/2018 12:55 AM,0
10/04/2018 01:00 AM,0
10/04/2018 01:05 AM,0
10/04/2018 01:10 AM,0
10/04/2018 01:15 AM,0
10/04/2018 01:20 AM,0
10/04/2018 01:25 AM,0
10/04/2018 01:30 AM,0
10/04/2018 01:35 AM,0
10/04/2018 01:40 AM,0
10/04/2018 01:45 AM,0
10/04/2018 01:50 AM,0
10/04/2018 01:55 AM,0
10/04/2018 02:00 AM,0
10/04/2018 02:05 AM,0
10/04/2018 02:10 AM,0
10/04/2018 02:15 AM,0
10/04/2018 02:20 AM,0
10/04/2018 02:25 AM,0
10/04/2018 02:30 AM,0
10/04/2018 02:35 AM,0
10/04/2018 02:40 AM,0
10/04/2018 02:45 AM,0
10/04/2018 02:50 AM,0
10/04/2018 02:55 AM,0
10/04/2018 03:00 AM,0
10/04/2018 03:05 AM,0
10/04/2018 03:10 AM,0
10/04/2018 03:15 AM,0
10/04/2018 03:20 AM,0
10/04/2018 03:25 AM,0
10/04/2018 03:30 AM,0
10/04/2018 03:35 AM,0
10/04/2018 03:40 AM,0
10/04/2018 03:45 AM,0
10/04/2018 03:50 AM,0
10/04/2018 03:55 AM,0
10/04/2018 04:00 AM,0
10/04/2018 04:05 AM,0
10/04/2018 04:10 AM,0
10/04/2018 04:15 AM,0
10/04/2018 04:20 AM,0
10/04/2018 04:25 AM,0
10/04/2018 04:30 AM,0
10/04/2018 04:35 AM,0
10/04/2018 04:40 AM,0
10/04/2018 04:45 AM,0
10/04/2018 04:50 AM,0
10/04/2018 04:55 AM,0
10/04/2018 05:00 AM,0
10/04/2018 05:05 AM,0
10/04/2018 05:10 AM,0
10/04/2018 05:15 AM,0
10/04/2018 05:20 AM,0
10/04/2018 05:25 AM,0
10/04/2018 05:30 AM,0
10/04/2018 05:35 AM,0
10/04/2018 05:40 AM,0
10/04/2018 05:45 AM,0
10/04/2018 05:50 AM,0
10/04/2018 05:55 AM,0
10/04/2018 06:00 AM,0
10/04/2018 06:05 AM,0
10/04/2018 06:10 AM,0
10/04/2018 06:15 AM,0
10/04/2018 06:20 AM,0
10/04/2018 06:25 AM,0
10/04/2018 06:30 AM,0
10/04/2018 06:35 AM,0
10/04/2018 06:40 AM,0
10/04/2018 06:45 AM,0
10/04/2018 06:50 AM,0
10/04/2018 06:55 AM,0
10/04/2018 07:00 AM,0
10/04/2018 07:05 AM,0
10/04/2018 07:10 AM,0
10/04/2018 07:15 AM,0
10/04/2018 07:20 AM,0
10/04/2018 07:25 AM,0
10/04/2018 07:30 AM,0
10/04/2018 07:35 AM,0
10/04/2018 07:40 AM,0
10/04/2018 07:45 AM,0
10/04/2018 07:50 AM,0
10/04/2018 07:55 AM,0
10/04/2018 08:00 AM,0
10/04/2018 08:05 AM,0
10/04/2018 08:10 AM,0
10/04/2018 08:15 AM,0
10/04/2018 08:20 AM,0
10/04/2018 08:25 AM,0
10/04/2018 08:30 AM,0
10/04/2018 08:35 AM,0
10/04/2018 08:40 AM,0
10/04/2018 08:45 AM,0
10/04/2018 08:50 AM,0
10/04/2018 08:55 AM,0
10/04/2018 09:00 AM,0
10/04/2018 09:05 AM,0
10/04/2018 09:10 AM,0
10/04/2018 09:15 AM,0
10/04/2018 09:20 AM,0
10/04/2018 09:25 AM,0
10/04/2018 09:30 AM,0
10/04/2018 09:35 AM,0
10/04/2018 09:40 AM,0
10/04/2018 09:45 AM,0
10/04/2018 09:50 AM,0
10/04/2018 09:55 AM,0
10/04/2018 10:00 AM,0
10/04/2018 10:05 AM,0
10/04/2018 10:10 AM,0
10/04/2018 10:15 AM,0
10/04/2018 10:20 AM,0
10/04/2018 10:25 AM,0
10/04/2018 10:30 AM,0
10/04/2018 10:35 AM,0
10/04/2018 10:40 AM,0
10/04/2018 10:45 AM,0
10/04/2018 10:50 AM,0
10/04/2018 10:55 AM,0
10/04/2018 11:00 AM,0
10/04/2018 11:05 AM,0
10/04/2018 11:10 AM,0
10/04/2018 11:15 AM,0
10/04/2018 11:20 AM,0
10/04/2018 11:25 AM,0
10/04/2018 11:30 AM,0
10/04/2018 11:35 AM,0
10/04/2018 11:40 AM,0
10/04/2018 11:45 AM,0
10/04/2018 11:50 AM,0
10/04/2018 11:55 AM,0
10/04/2018 12:00 PM,0
10/04/2018 12:05 PM,0
10/04/2018 12:10 PM,0
10/04/2018 12:15 PM,0
10/04/2018 12:20 PM,0
10/04/2018 12:25 PM,0
10/04/2018 12:30 PM,0
10/04/2018 12:35 PM,0
10/04/2018 12:40 PM,0
10/04/2018 12:45 PM,0
10/04/2018 12:50 PM,0
10/04/2018 12:55 PM,0
10/04/2018 01:00 PM,0
10/04/2018 01:05 PM,0
10/04/2018 01:10 PM,0
10/04/2018 01:15 PM,0
10/04/2018 01:20 PM,0
10/04/2018 01:25 PM,0
10/04/2018 01:30 PM,0
10/04/2018 01:35 PM,0
10/04/2018 01:40 PM,0
10/04/2018 01:45 PM,0
10/04/2018 01:50 PM,0
10/04/2018 01:55 PM,0
10/04/2018 02:00 PM,0
10/04/2018 02:05 PM,0
10/04/2018 02:10 PM,0
10/04/2018 02:15 PM,0
10/04/2018 02:20 PM,0
10/04/2018 02:25 PM,0
10/04/2018 02:30 PM,0
10/04/2018 02:35 PM,0
10/04/2018 02:40 PM,0
10/04/2018 02:45 PM,0
10/04/2018 02:50 PM,0
10/04/2018 02:55 PM,0
10/04/2018 03:00 PM,0
10/04/2018 03:05 PM,0
10/04/2018 03:10 PM,0
10/04/2018 03:15 PM,0
10/04/2018 03:20 PM,0
10/04/2018 03:25 PM,0
10/04/2018 03:30 PM,0
10/04/2018 03:35 PM,0
10/04/2018 03:40 PM,0
10/04/2018 03:45 PM,0
10/04/2018 03:50 PM,0
10/04/2018 03:55 PM,0
10/04/2018 04:00 PM,0
10/04/2018 04:05 PM,0
10/04/2018 04:10 PM,0
10/04/2018 04:15 PM,0
10/04/2018 04:20 PM,0
10/04/2018 04:25 PM,0
10/04/2018 04:30 PM,0
10/04/2018 04:35 PM,0
10/04/2018 04:40 PM,0
10/04/2018 04:45 PM,0
10/04/2018 04:50 PM,0
10/04/2018 04:55 PM,0
10/04/2018 05:00 PM,0
10/04/2018 05:05 PM,0
10/04/2018 05:10 PM,0
10/04/2018 05:15 PM,0
10/04/2018 05:20 PM,0
10/04/2018 05:25 PM,0
10/04/2018 05:30 PM,0
10/04/2018 05:35 PM,0
10/04/2018 05:40 PM,0
10/04/2018 05:45 PM,0
10/04/2018 05:50 PM,0
10/04/2018 05:55 PM,0
10/04/2018 06:00 PM,0
10/04/2018 06:05 PM,0
10/04/2018 06:10 PM,0
10/04/2018 06:15 PM,0
10/04/2018 06:20 PM,0
10/04/2018 06:25 PM,0
10/04/2018 06:30 PM,0
10/04/2018 06:35 PM,0
10/04/2018 06:40 PM,0
10/04/2018 06:45 PM,0
10/04/2018 06:50 PM,0
10/04/2018 06:55 PM,0
10/04/2018 07:00 PM,0
10/04/2018 07:05 PM,0
10/04/2018 07:10 PM,0
10/04/2018 07:15 PM,0
10/04/2018 07:20 PM,0
10/04/2018 07:25 PM,0
10/04/2018 07:30 PM,0
10/04/2018 07:35 PM,0
10/04/2018 07:40 PM,0
10/04/2018 07:45 PM,0
10/04/2018 07:50 PM,0
10/04/2018 07:55 PM,0
10/04/2018 08:00 PM,0
10/04/2018 08:05 PM,0
10/04/2018 08:10 PM,0
10/04/2018 08:15 PM,0
10/04/2018 08:20 PM,0
10/04/2018 08:25 PM,0
10/04/2018 08:30 PM,0
10/04/2018 08:35 PM,0
10/04/2018 08:40 PM,0
10/04/2018 08:45 PM,0
10/04/2018 08:50 PM,0
10/04/2018 08:55 PM,0
10/04/2018 09:00 PM,0
10/04/2018 09:05 PM,0
10/04/2018 09:10 PM,0
10/04/2018 09:15 PM,0
10/04/2018 09:20 PM,0
10/04/2018 09:25 PM,0
10/04/2018 09:30 PM,0
10/04/2018 09:35 PM,0
10/04/2018 09:40 PM,0
10/04/2018 09:45 PM,0
10/04/2018 09:50 PM,0
10/04/2018 09:55 PM,0
10/04/2018 10:00 PM,0
10/04/2018 10:05 PM,0
10/04/2018 10:10 PM,0
10/04/2018 10:15 PM,0
10/04/2018 10:20 PM,0
10/04/2018 10:25 PM,0
10/04/2018 10:30 PM,0
10/04/2018 10:35 PM,0
10/04/2018 10:40 PM,0
10/04/2018 10:45 PM,0
10/04/2018 10:50 PM,0
10/04/2018 10:55 PM,0
10/04/2018 11:00 PM,0
10/04/2018 11:05 PM,0
10/04/2018 11:10 PM,0
10/04/2018 11:15 PM,0
10/04/2018 11:20 PM,0
10/04/2018 11:25 PM,0
10/04/2018 11:30 PM,0
10/04/2018 11:35 PM,0
10/04/2018 11:40 PM,0
10/04/2018 11:45 PM,0
10/04/2018 11:50 PM,0
10/04/2018 11:55 PM,0
10/05/2018 12:00 AM,0
10/05/2018 12:05 AM,0
10/05/2018 12:10 AM,0
10/05/2018 12:15 AM,0
10/05/2018 12:20 AM,0
10/05/2018 12:25 AM,0
10/05/2018 12:30 AM,0
10/05/2018 12:35 AM,0
10/05/2018 12:40 AM,0
10/05/2018 12:45 AM,0
10/05/2018 12:50 AM,0
10/05/2018 12:55 AM,0
10/05/2018 01:00 AM,0
10/05/2018 01:05 AM,0
10/05/2018 01:10 AM,0
10/05/2018 01:15 AM,0
10/05/2018 01:20 AM,0
10/05/2018 01:25 AM,0
10/05/2018 01:30 AM,0
10/05/2018 01:35 AM,0
10/05/2018 01:40 AM,0
10/05/2018 01:45 AM,0
10/05/2018 01:50 AM,0
10/05/2018 01:55 AM,0
10/05/2018 02:00 AM,0
10/05/2018 02:05 AM,0
10/05/2018 02:10 AM,0
10/05/2018 02:15 AM,0
10/05/2018 02:20 AM,0
10/05/2018 02:25 AM,0
10/05/2018 02:30 AM,0
10/05/2018 02:35 AM,0
10/05/2018 02:40 AM,0
10/05/2018 02:45 AM,0
10/05/2018 02:50 AM,0
10/05/2018 02:55 AM,0
10/05/2018 03:00 AM,0
10/05/2018 03:05 AM,0
10/05/2018 03:10 AM,0
10/05/2018 03:15 AM,0
10/05/2018 03:20 AM,0
10/05/2018 03:25 AM,0
10/05/2018 03:30 AM,0
10/05/2018 03:35 AM,0
10/05/2018 03:40 AM,0
10/05/2018 03:45 AM,0
10/05/2018 03:50 AM,0
10/05/2018 03:55 AM,0
10/05/2018 04:00 AM,0
10/05/2018 04:05 AM,0
10/05/2018 04:10 AM,0
10/05/2018 04:15 AM,0
10/05/2018 04:20 AM,0
10/05/2018 04:25 AM,0
10/05/2018 04:30 AM,0
10/05/2018 04:35 AM,0
10/05/2018 04:40 AM,0
10/05/2018 04:45 AM,0
10/05/2018 04:50 AM,.000361596175935119
10/05/2018 04:55 AM,.00161647109780461
10/05/2018 05:00 AM,.00517294881865382
10/05/2018 05:05 AM,.00594941852614284
10/05/2018 05:10 AM,.0114710899069905
10/05/2018 05:15 AM,.0161841902881861
10/05/2018 05:20 AM,.0127178523689508
10/05/2018 05:25 AM,.00868960190564394
10/05/2018 05:30 AM,.00770578533411026
10/05/2018 05:35 AM,.00868960190564394
10/05/2018 05:40 AM,.00679320190101862
10/05/2018 05:45 AM,.00594941852614284
10/05/2018 05:50 AM,.00679320190101862
10/05/2018 05:55 AM,.00480923801660538
10/05/2018 06:00 AM,.00446153664961457
10/05/2018 06:05 AM,.0035117173101753
10/05/2018 06:10 AM,.00412940327078104
10/05/2018 06:15 AM,.00322543689981103
10/05/2018 06:20 AM,.00322543689981103
10/05/2018 06:25 AM,.00381294940598309
10/05/2018 06:30 AM,.00381294940598309
10/05/2018 06:35 AM,.00322543689981103
10/05/2018 06:40 AM,.00143948069307953
10/05/2018 06:45 AM,.00322543689981103
10/05/2018 06:50 AM,.00143948069307953
10/05/2018 06:55 AM,.00161647109780461
10/05/2018 07:00 AM,.00322543689981103
10/05/2018 07:05 AM,.00295383459888399
10/05/2018 07:10 AM,.00295383459888399
10/05/2018 07:15 AM,.0022241692058742
10/05/2018 07:20 AM,.00322543689981103
10/05/2018 07:25 AM,.00143948069307953
10/05/2018 07:30 AM,.00295383459888399
10/05/2018 07:35 AM,.00161647109780461
10/05/2018 07:40 AM,.00724074430763721
10/05/2018 07:45 AM,.122237600386143
10/05/2018 07:50 AM,.347981363534927
10/05/2018 07:55 AM,.916197121143341
10/05/2018 08:00 AM,1.41524541378021
10/05/2018 08:05 AM,2.39427638053894
10/05/2018 08:10 AM,4.1440258026123
10/05/2018 08:15 AM,5.89631509780884
10/05/2018 08:20 AM,5.14528226852417
10/05/2018 08:25 AM,4.32037162780762
10/05/2018 08:30 AM,3.70218133926392
10/05/2018 08:35 AM,3.14107418060303
10/05/2018 08:40 AM,2.85521411895752
10/05/2018 08:45 AM,2.71847033500671
10/05/2018 08:50 AM,3.01397013664246
10/05/2018 08:55 AM,3.15950226783752
10/05/2018 09:00 AM,4.05751895904541
10/05/2018 09:05 AM,4.75729656219482
10/05/2018 09:10 AM,4.29808521270752
10/05/2018 09:15 AM,4.32037162780762
10/05/2018 09:20 AM,3.82533311843872
10/05/2018 09:25 AM,3.08621406555176
10/05/2018 09:30 AM,2.52095437049866
10/05/2018 09:35 AM,3.99337530136108
10/05/2018 09:40 AM,6.82787227630615
10/05/2018 09:45 AM,6.76904296875
10/05/2018 09:50 AM,5.04654455184937
10/05/2018 09:55 AM,3.78401374816895
10/05/2018 10:00 AM,2.71847033500671
10/05/2018 10:05 AM,2.00965023040771
10/05/2018 10:10 AM,1.767009973526
10/05/2018 10:15 AM,1.60344338417053
10/05/2018 10:20 AM,1.35934376716614
10/05/2018 10:25 AM,1.22036159038544
10/05/2018 10:30 AM,1.29406380653381
10/05/2018 10:35 AM,1.26215159893036
10/05/2018 10:40 AM,1.03338313102722
10/05/2018 10:45 AM,.933667242527008
10/05/2018 10:50 AM,.873392105102539
10/05/2018 10:55 AM,.775692045688629
10/05/2018 11:00 AM,.677704930305481
10/05/2018 11:05 AM,.649160504341125
10/05/2018 11:10 AM,.581041395664215
10/05/2018 11:15 AM,1.14926743507385
10/05/2018 11:20 AM,2.97824311256409
10/05/2018 11:25 AM,3.01397013664246
10/05/2018 11:30 AM,3.1965343952179
10/05/2018 11:35 AM,5.65655851364136
10/05/2018 11:40 AM,5.42283201217651
10/05/2018 11:45 AM,5.95041179656982
10/05/2018 11:50 AM,7.18741846084595
10/05/2018 11:55 AM,11.9146318435669
10/05/2018 12:00 PM,12.4176912307739
10/05/2018 12:05 PM,8.0053539276123
10/05/2018 12:10 PM,4.87655639648438
10/05/2018 12:15 PM,3.66167855262756
10/05/2018 12:20 PM,7.97290277481079
10/05/2018 12:25 PM,9.44180965423584
10/05/2018 12:30 PM,7.62118291854858
10/05/2018 12:35 PM,8.1359806060791
10/05/2018 12:40 PM,8.94694805145264
10/05/2018 12:45 PM,7.09648704528809
10/05/2018 12:50 PM,4.94898223876953
10/05/2018 12:55 PM,3.58147382736206
10/05/2018 01:00 PM,3.01397013664246
10/05/2018 01:05 PM,2.50489521026611
10/05/2018 01:10 PM,2.31711506843567
10/05/2018 01:15 PM,2.68491387367249
10/05/2018 01:20 PM,2.87260365486145
10/05/2018 01:25 PM,5.8425030708313
10/05/2018 01:30 PM,16.7560119628906
10/05/2018 01:35 PM,19.6459083557129
10/05/2018 01:40 PM,21.9694919586182
10/05/2018 01:45 PM,12.4601793289185
10/05/2018 01:50 PM,7.74796867370605
10/05/2018 01:55 PM,5.78900671005249
10/05/2018 02:00 PM,4.75729656219482
10/05/2018 02:05 PM,3.86692571640015
10/05/2018 02:10 PM,3.80463910102844
10/05/2018 02:15 PM,6.11452627182007
10/05/2018 02:20 PM,12.1226959228516
10/05/2018 02:25 PM,12.0809125900269
10/05/2018 02:30 PM,10.5574264526367
10/05/2018 02:35 PM,11.0250473022461
10/05/2018 02:40 PM,9.99014091491699
10/05/2018 02:45 PM,7.46449136734009
10/05/2018 02:50 PM,6.39412117004395
10/05/2018 02:55 PM,6.62330532073975
10/05/2018 03:00 PM,5.09577465057373
10/05/2018 03:05 PM,5.04654455184937
10/05/2018 03:10 PM,3.70218133926392
10/05/2018 03:15 PM,2.80345988273621
10/05/2018 03:20 PM,2.22654557228088
10/05/2018 03:25 PM,1.71565008163452
10/05/2018 03:30 PM,1.55504882335663
10/05/2018 03:35 PM,1.40395665168762
10/05/2018 03:40 PM,1.24114954471588
10/05/2018 03:45 PM,1.40395665168762
10/05/2018 03:50 PM,1.94033932685852
10/05/2018 03:55 PM,2.34779143333435
10/05/2018 04:00 PM,2.30186867713928
10/05/2018 04:05 PM,1.98175120353699
10/05/2018 04:10 PM,1.767009973526
10/05/2018 04:15 PM,9.76855087280273
10/05/2018 04:20 PM,18.9794654846191
10/05/2018 04:25 PM,9.58619499206543
10/05/2018 04:30 PM,5.07113027572632
10/05/2018 04:35 PM,3.36646461486816
10/05/2018 04:40 PM,1.98175120353699
10/05/2018 04:45 PM,1.53119266033173
10/05/2018 04:50 PM,2.06617021560669
10/05/2018 04:55 PM,3.56159424781799
10/05/2018 05:00 PM,3.36646461486816
10/05/2018 05:05 PM,6.00480985641479
10/05/2018 05:10 PM,6.22545480728149
10/05/2018 05:15 PM,4.4783730506897
10/05/2018 05:20 PM,3.17798542976379
10/05/2018 05:25 PM,2.39427638053894
10/05/2018 05:30 PM,2.55324196815491
10/05/2018 05:35 PM,3.66167855262756
10/05/2018 05:40 PM,3.52202558517456
10/05/2018 05:45 PM,2.70166516304016
10/05/2018 05:50 PM,2.1236469745636
10/05/2018 05:55 PM,1.77999246120453
10/05/2018 06:00 PM,2.15274214744568
10/05/2018 06:05 PM,3.25258636474609
10/05/2018 06:10 PM,3.1965343952179
10/05/2018 06:15 PM,2.55324196815491
10/05/2018 06:20 PM,1.98175120353699
10/05/2018 06:25 PM,1.54309260845184
10/05/2018 06:30 PM,1.39272272586823
10/05/2018 06:35 PM,1.10980916023254
10/05/2018 06:40 PM,.924907088279724
10/05/2018 06:45 PM,.760092616081238
10/05/2018 06:50 PM,.656225562095642
10/05/2018 06:55 PM,.536067128181458
10/05/2018 07:00 PM,.499258428812027
10/05/2018 07:05 PM,.475598156452179
10/05/2018 07:10 PM,.487339228391647
10/05/2018 07:15 PM,.523618042469025
10/05/2018 07:20 PM,.481446921825409
10/05/2018 07:25 PM,.447000771760941
10/05/2018 07:30 PM,.393007427453995
10/05/2018 07:35 PM,.372583746910095
10/05/2018 07:40 PM,.338426619768143
10/05/2018 07:45 PM,.301807016134262
10/05/2018 07:50 PM,.236064970493317
10/05/2018 07:55 PM,.255558162927628
10/05/2018 08:00 PM,.236064970493317
10/05/2018 08:05 PM,.206811115145683
10/05/2018 08:10 PM,.183119922876358
10/05/2018 08:15 PM,.17036135494709
10/05/2018 08:20 PM,.158159151673317
10/05/2018 08:25 PM,.164190396666527
10/05/2018 08:30 PM,.146504387259483
10/05/2018 08:35 PM,.130029678344727
10/05/2018 08:40 PM,.130029678344727
10/05/2018 08:45 PM,.12480241805315
10/05/2018 08:50 PM,.105178624391556
10/05/2018 08:55 PM,.0983414128422737
10/05/2018 09:00 PM,.0794768556952477
10/05/2018 09:05 PM,.0854946374893188
10/05/2018 09:10 PM,.0794768556952477
10/05/2018 09:15 PM,.0756133124232292
10/05/2018 09:20 PM,.0854946374893188
10/05/2018 09:25 PM,.061309851706028
10/05/2018 09:30 PM,.0629983618855476
10/05/2018 09:35 PM,.0917806401848793
10/05/2018 09:40 PM,13.0643949508667
10/05/2018 09:45 PM,21.3147106170654
10/05/2018 09:50 PM,18.0591697692871
10/05/2018 09:55 PM,22.6975746154785
10/05/2018 10:00 PM,19.0344638824463
10/05/2018 10:05 PM,13.1961259841919
10/05/2018 10:10 PM,8.91220283508301
10/05/2018 10:15 PM,7.62118291854858
10/05/2018 10:20 PM,6.94647979736328
10/05/2018 10:25 PM,10.9462604522705
10/05/2018 10:30 PM,12.0809125900269
10/05/2018 10:35 PM,9.01664543151855
10/05/2018 10:40 PM,7.55827522277832
10/05/2018 10:45 PM,6.5655403137207
10/05/2018 10:50 PM,7.90824127197266
10/05/2018 10:55 PM,8.67140197753906
10/05/2018 11:00 PM,8.43460464477539
10/05/2018 11:05 PM,10.4806938171387
10/05/2018 11:10 PM,9.05161762237549
10/05/2018 11:15 PM,7.18741846084595
10/05/2018 11:20 PM,5.97757291793823
10/05/2018 11:25 PM,5.22010469436646
10/05/2018 11:30 PM,5.55193710327148
10/05/2018 11:35 PM,7.46449136734009
10/05/2018 11:40 PM,6.71050596237183
10/05/2018 11:45 PM,5.44850254058838
10/05/2018 11:50 PM,4.50122356414795
10/05/2018 11:55 PM,4.32037162780762
10/06/2018 12:00 AM,4.54713726043701
10/06/2018 12:05 AM,3.84609508514404
10/06/2018 12:10 AM,3.06805801391602
10/06/2018 12:15 AM,2.47298169136047
10/06/2018 12:20 AM,2.30186867713928
10/06/2018 12:25 AM,2.44131731987
10/06/2018 12:30 AM,3.01397013664246
10/06/2018 12:35 AM,3.50234770774841
10/06/2018 12:40 AM,3.4242947101593
10/06/2018 12:45 AM,3.17798542976379
10/06/2018 12:50 AM,2.82064747810364
10/06/2018 12:55 AM,2.50489521026611
10/06/2018 01:00 AM,2.211665391922
10/06/2018 01:05 AM,1.98175120353699
10/06/2018 01:10 AM,1.95408153533936
10/06/2018 01:15 AM,1.87250339984894
10/06/2018 01:20 AM,1.87250339984894
10/06/2018 01:25 AM,1.91303169727325
10/06/2018 01:30 AM,1.91303169727325
10/06/2018 01:35 AM,1.85911381244659
10/06/2018 01:40 AM,1.84578251838684
10/06/2018 01:45 AM,1.79303288459778
10/06/2018 01:50 AM,1.75407803058624
10/06/2018 01:55 AM,1.767009973526
10/06/2018 02:00 AM,1.80613124370575
10/06/2018 02:05 AM,1.85911381244659
10/06/2018 02:10 AM,1.95408153533936
10/06/2018 02:15 AM,2.10918164253235
10/06/2018 02:20 AM,2.83789873123169
10/06/2018 02:25 AM,4.34274101257324
10/06/2018 02:30 AM,4.90062189102173
10/06/2018 02:35 AM,4.52414512634277
10/06/2018 02:40 AM,3.64151740074158
10/06/2018 02:45 AM,3.04995679855347
10/06/2018 02:50 AM,2.5694797039032
10/06/2018 02:55 AM,2.22654557228088
10/06/2018 03:00 AM,2.1236469745636
10/06/2018 03:05 AM,2.00965023040771
10/06/2018 03:10 AM,1.83250963687897
10/06/2018 03:15 AM,1.57913661003113
10/06/2018 03:20 AM,1.34832882881165
10/06/2018 03:25 AM,1.19978129863739
10/06/2018 03:30 AM,1.00557899475098
10/06/2018 03:35 AM,.898922562599182
10/06/2018 03:40 AM,.881852567195892
10/06/2018 03:45 AM,.924907088279724
10/06/2018 03:50 AM,.996408224105835
10/06/2018 03:55 AM,1.0240638256073
10/06/2018 04:00 AM,.960255146026611
10/06/2018 04:05 AM,.916197121143341
10/06/2018 04:10 AM,.960255146026611
10/06/2018 04:15 AM,.924907088279724
10/06/2018 04:20 AM,.864976584911346
10/06/2018 04:25 AM,.767868220806122
10/06/2018 04:30 AM,.684957146644592
10/06/2018 04:35 AM,.594300746917725
10/06/2018 04:40 AM,.529822051525116
10/06/2018 04:45 AM,.469792872667313
10/06/2018 04:50 AM,.419475436210632
10/06/2018 04:55 AM,.372583746910095
10/06/2018 05:00 AM,.338426619768143
10/06/2018 05:05 AM,.297408699989319
10/06/2018 05:10 AM,.276000738143921
10/06/2018 05:15 AM,.263621747493744
10/06/2018 05:20 AM,.236064970493317
10/06/2018 05:25 AM,.224819257855415
10/06/2018 05:30 AM,.213903829455376
10/06/2018 05:35 AM,.203319221735001
10/06/2018 05:40 AM,.183119922876358
10/06/2018 05:45 AM,.173498049378395
10/06/2018 05:50 AM,.161157593131065
10/06/2018 05:55 AM,.149366840720177
10/06/2018 06:00 AM,.140880271792412
